t,rho,TAS,prop_omega,STEdot,bank_rad
4311.81,1.15675,20.081,49.5324,-8.39656,0
4311.91,1.15675,20.0533,49.4277,-9.26344,0
4312.01,1.15675,20.0399,49.6372,-9.47086,0
4312.11,1.15675,20.0146,49.5735,-9.56104,0
4312.21,1.15675,20.0181,49.6191,-10.4025,0
4312.31,1.15675,20.0724,49.6372,-9.35669,0
4312.41,1.15675,20.1155,49.6212,-9.73943,0
4312.51,1.15675,20.1568,49.6372,-9.57999,0
4312.61,1.15675,20.1757,49.5636,-9.91272,0
4312.71,1.15675,20.1943,49.5829,-9.62301,0
4312.81,1.15675,20.2136,49.4902,-9.45142,0
4312.91,1.15675,20.2083,49.5324,-9.52412,0
4313.01,1.15675,20.1795,49.6361,-10.074,0
4313.11,1.15675,20.1472,49.4313,-8.67297,0
4313.21,1.15675,20.1356,49.5324,-10.0106,0
4313.31,1.15675,20.1521,49.4929,-9.13583,0
4313.41,1.15675,20.161,49.4277,-10.2266,0
4313.51,1.15675,20.1766,49.5324,-9.10644,0
4313.61,1.15675,20.1702,49.5324,-9.26937,0
4313.71,1.15675,20.1638,49.5324,-9.43325,0
4313.81,1.15675,20.1702,49.6372,-9.03141,0
4313.91,1.15675,20.1902,49.5324,-9.27099,0
4314.01,1.15675,20.2191,49.5324,-11.0868,0
4314.11,1.15675,20.2633,49.6372,-11.6252,0
4314.21,1.15675,20.3051,49.5324,-11.6679,0
4314.31,1.15675,20.3658,49.4277,-11.622,0
4314.41,1.15749,20.4273,49.5324,-12.7731,0
4314.51,1.15749,20.4503,49.5218,-13.7958,0
4314.61,1.15749,20.4263,49.4277,-14.0097,0
4314.71,1.15749,20.3663,49.5324,-14.0024,0
4314.81,1.15749,20.3077,49.6372,-14.0805,0
4314.91,1.15749,20.2662,49.6167,-14.2523,0
4315.01,1.15749,20.2634,49.7419,-15.2181,0
4315.11,1.15749,20.2975,49.7391,-15.5277,0
4315.21,1.15749,20.3468,49.6144,-14.8523,0
4315.31,1.15749,20.407,49.7419,-15.1859,0
4315.41,1.15749,20.4747,49.7419,-15.1175,0
4315.51,1.15749,20.5291,49.6372,-15.5081,0
4315.61,1.15749,20.5669,49.7419,-14.6437,0
4315.71,1.15749,20.5874,49.7026,-14.8786,0
4315.81,1.15749,20.6118,52.5693,-15.7039,0
4315.91,1.15749,20.56,54.2445,-13.7095,0
4316.01,1.15749,20.5245,54.559,-14.879,0
4316.11,1.15749,20.5194,54.559,-15.4646,0
4316.21,1.15749,20.4956,54.6195,-15.0041,0
4316.31,1.15749,20.4417,54.7085,-14.9808,0
4316.41,1.15749,20.4003,54.7312,-14.3496,0
4316.51,1.15749,20.3668,54.559,-14.0108,0
4316.61,1.15749,20.3409,54.559,-13.9413,0
4316.71,1.15749,20.3204,54.6637,-14.143,0
4316.81,1.15749,20.2967,54.6637,-14.0718,0
4316.91,1.15749,20.2601,54.559,-12.6196,0
4317.01,1.15749,20.2265,54.5885,-11.9963,0
4317.11,1.15749,20.1912,54.628,-12.5326,0
4317.21,1.15749,20.1555,54.559,-11.4071,0
4317.31,1.15749,20.132,54.559,-11.6229,0
4317.41,1.15749,20.1134,54.559,-11.6562,0
4317.51,1.15749,20.0866,54.4543,-11.5481,0
4317.61,1.15749,20.0464,54.4543,-12.0472,0
4317.71,1.15749,20.003,54.5407,-12.6585,0
4317.81,1.15749,19.95,54.486,-12.1277,0
4317.91,1.15749,19.8852,54.4543,-11.3734,0
4318.01,1.15749,19.8396,54.4543,-9.53788,0
4318.11,1.15749,19.81,54.4543,-9.55039,0
4318.21,1.15749,19.7734,54.4543,-10.4809,0
4318.31,1.15749,19.7333,54.2448,-10.9305,0
4318.41,1.15749,19.7095,54.2448,-10.9312,0
4318.51,1.15749,19.6994,54.3496,-10.4856,0
4318.61,1.15749,19.6782,54.3059,-10.2824,0
4318.71,1.15749,19.6896,54.3496,-11.485,0
4318.81,1.15749,19.7105,54.4543,-11.6017,0
4318.91,1.15749,19.7182,54.3496,-11.0476,0
4319.01,1.15749,19.7452,54.3496,-10.2447,0
4319.11,1.15749,19.7769,54.4543,-10.3213,0
4319.21,1.15749,19.8073,54.4543,-12.2664,0
4319.31,1.15749,19.8282,54.4543,-13.2406,0
4319.41,1.15749,19.8498,54.559,-12.4228,0
4319.51,1.15749,19.8843,54.5784,-13.7263,0
4319.61,1.15749,19.9519,54.6637,-13.7073,0
4319.71,1.15749,20.0243,54.7684,-14.0478,0
4319.81,1.15749,20.1216,54.7739,-14.0029,0
4319.91,1.15749,20.2199,54.7684,-13.5193,0
4320.01,1.15749,20.3288,54.8731,-13.0203,0
4320.11,1.15749,20.4257,54.8731,-12.6674,0
4320.21,1.15749,20.4946,54.8731,-12.0366,0
4320.31,1.15749,20.5398,54.8731,-12.9544,0
4320.41,1.15749,20.5661,54.7684,-12.8394,0
4320.51,1.15749,20.5855,54.8731,-12.67,0
4320.61,1.15749,20.6154,54.7684,-12.48,0
4320.71,1.15749,20.6385,54.8441,-12.151,0
4320.81,1.15749,20.6666,54.7684,-11.4736,0
4320.91,1.15749,20.6791,54.7538,-11.8948,0
4321.01,1.15749,20.6765,54.7684,-12.4221,0
4321.11,1.15749,20.6625,54.7684,-13.792,0
4321.21,1.15749,20.6508,54.7684,-14.3587,0
4321.31,1.15749,20.6292,54.7684,-11.6257,0
4321.41,1.15749,20.6196,54.6637,-10.6088,0
4321.51,1.15749,20.6252,54.6637,-10.3498,0
4321.61,1.15749,20.5929,54.6214,-10.315,0
4321.71,1.15749,20.5432,54.7016,-10.9735,0
4321.81,1.15749,20.4925,57.2817,-11.2948,0
4321.91,1.15749,20.4321,59.1667,-11.3645,0
4322.01,1.15749,20.3685,59.5401,-10.8197,0
4322.11,1.15749,20.2963,59.6667,-10.9298,0
4322.21,1.15749,20.2226,59.6903,-10.3582,0
4322.31,1.15749,20.1565,59.6903,-10.5441,0
4322.41,1.15749,20.1164,59.6903,-10.3165,0
4322.51,1.15749,20.0856,59.6903,-10.7695,0
4322.61,1.15749,20.0844,59.6949,-10.8686,0
4322.71,1.15749,20.1016,59.6794,-11.2188,0
4322.81,1.15749,20.1301,59.6694,-10.6664,0
4322.91,1.15749,20.1668,59.6903,-10.8194,0
4323.01,1.15749,20.2004,59.6532,-9.9777,0
4323.11,1.15749,20.2687,59.6358,-9.83481,0
4323.21,1.15749,20.3559,59.5855,-9.49484,0
4323.31,1.15749,20.4441,59.5883,-8.88539,0
4323.41,1.15749,20.5312,59.5855,-8.79378,0
4323.51,1.15749,20.6036,59.6147,-8.52863,0
4323.61,1.15749,20.6649,59.6471,-9.14824,0
4323.71,1.15749,20.7055,59.6903,-9.34707,0
4323.81,1.15749,20.7177,59.6532,-9.44017,0
4323.91,1.15749,20.706,59.6903,-9.83099,0
4324.01,1.15749,20.6858,59.5855,-9.78717,0
4324.11,1.15749,20.6415,59.5855,-9.59671,0
4324.21,1.15749,20.5783,59.65,-9.13309,0
4324.31,1.15749,20.512,59.6151,-8.97891,0
4324.41,1.15749,20.4479,59.5277,-9.3455,0
4324.51,1.15749,20.393,59.5855,-9.62145,0
4324.61,1.15749,20.3498,59.5855,-9.77213,0
4324.71,1.15749,20.3112,59.5855,-9.9269,0
4324.81,1.15749,20.2869,59.5855,-10.1504,0
4324.91,1.15749,20.2619,59.5855,-10.7493,0
4325.01,1.15749,20.2376,59.5855,-10.332,0
4325.11,1.15749,20.2224,59.6395,-11.0113,0
4325.21,1.15749,20.2178,59.5855,-11.1679,0
4325.31,1.15749,20.2238,59.5855,-11.0042,0
4325.41,1.15749,20.2388,59.5855,-11.3166,0
4325.51,1.15749,20.2508,59.5776,-11.389,0
4325.61,1.15749,20.2553,59.495,-11.0673,0
4325.71,1.15749,20.2578,59.5122,-11.1591,0
4325.81,1.15749,20.2553,59.5241,-11.6005,0
4325.91,1.15749,20.243,59.6441,-11.5993,0
4326.01,1.15749,20.2259,59.5855,-11.9082,0
4326.11,1.15749,20.223,59.5855,-11.5898,0
4326.21,1.15749,20.2046,59.4808,-11.5972,0
4326.31,1.15749,20.175,59.5855,-11.0398,0
4326.41,1.15749,20.1329,59.4808,-11.1425,0
4326.51,1.15749,20.0808,59.4808,-12.422,0
4326.61,1.15749,20.0218,59.4808,-12.3546,0
4326.71,1.15749,19.9586,59.5319,-13.1878,0
4326.81,1.15749,19.92,59.4808,-13.0816,0
4326.91,1.15749,19.912,59.4808,-13.0475,0
4327.01,1.15749,19.9242,59.5855,-12.3738,0
4327.11,1.15749,19.9385,59.5855,-12.1959,0
4327.21,1.15749,19.9537,59.6636,-11.4679,0
4327.31,1.15749,19.9738,59.6427,-11.4408,0
4327.41,1.15749,20.0102,59.5855,-12.0024,0
4327.51,1.15749,20.0578,59.6903,-12.4193,0
4327.61,1.15749,20.1127,59.6903,-11.9164,0
4327.71,1.15749,20.1812,59.6903,-11.7489,0
4327.81,1.15749,20.2462,62.4337,-11.8297,0
4327.91,1.15749,20.2927,64.0451,-11.6915,0
4328.01,1.15749,20.3189,64.342,-12.1904,0
4328.11,1.15749,20.3266,64.5074,-12.1006,0
4328.21,1.15749,20.3333,64.5074,-11.8155,0
4328.31,1.15749,20.3365,64.4026,-11.9007,0
4328.41,1.15749,20.3288,64.5051,-11.625,0
4328.51,1.15749,20.3199,64.4172,-11.5719,0
4328.61,1.15749,20.3064,64.4854,-11.8706,0
4328.71,1.15749,20.2932,64.5074,-11.3943,0
4328.81,1.15749,20.279,64.5422,-11.5614,0
4328.91,1.15749,20.2732,64.6121,-11.8553,0
4329.01,1.15749,20.2848,64.5074,-11.3746,0
4329.11,1.15749,20.32,64.5074,-13.0114,0
4329.21,1.15749,20.3701,64.5873,-11.7352,0
4329.31,1.15749,20.4132,64.6121,-11.505,0
4329.41,1.15749,20.4457,64.6121,-11.7221,0
4329.51,1.15749,20.4798,64.6121,-11.8111,0
4329.61,1.15749,20.4994,64.6121,-11.8536,0
4329.71,1.15749,20.5152,64.6121,-12.1337,0
4329.81,1.15749,20.5178,64.7118,-12.3615,0
4329.91,1.15749,20.5286,64.6121,-12.5032,0
4330.01,1.15749,20.542,64.6121,-12.5498,0
4330.11,1.15749,20.5463,64.7168,-12.0426,0
4330.21,1.15749,20.5263,64.7644,-11.6926,0
4330.31,1.15749,20.4998,64.7168,-12.049,0
4330.41,1.15749,20.473,64.7168,-12.1943,0
4330.51,1.15749,20.4567,64.7168,-11.4273,0
4330.61,1.15749,20.4393,64.5074,-11.8314,0
4330.71,1.15749,20.4152,64.6121,-11.7244,0
4330.81,1.15749,20.3775,64.6121,-11.6749,0
4330.91,1.15749,20.3384,64.4395,-12.0272,0
4331.01,1.15749,20.3008,64.4571,-12.1918,0
4331.11,1.15749,20.2571,64.4735,-12.6108,0
4331.21,1.15749,20.2145,64.4026,-12.4566,0
4331.31,1.15749,20.1598,64.4026,-12.5576,0
4331.41,1.15749,20.0994,64.2979,-11.626,0
4331.51,1.15749,20.0469,64.3253,-11.0835,0
4331.61,1.15749,19.992,64.4026,-10.9864,0
4331.71,1.15749,19.9227,64.4647,-11.3684,0
4331.81,1.15749,19.8559,64.4858,-10.581,0
4331.91,1.15749,19.8013,64.4026,-9.92003,0
4332.01,1.15749,19.7672,64.4026,-9.4242,0
4332.11,1.15749,19.7382,64.3163,-8.284,0
4332.21,1.15749,19.7231,64.4799,-8.44524,0
4332.31,1.15749,19.7154,64.4026,-8.51956,0
4332.41,1.15749,19.7139,64.4026,-7.96933,0
4332.51,1.15749,19.7343,64.3061,-7.91725,0
4332.61,1.15749,19.7587,64.2979,-8.59913,0
4332.71,1.15749,19.7751,64.2979,-8.80323,0
4332.81,1.15749,19.7846,64.3778,-9.00409,0
4332.91,1.15749,19.7972,64.4026,-9.37323,0
4333.01,1.15749,19.8199,64.4412,-10.4646,0
4333.11,1.15749,19.8547,64.5579,-10.3026,0
4333.21,1.15749,19.9129,64.5408,-9.23806,0
4333.31,1.15749,19.9997,64.6121,-10.7948,0
4333.41,1.15749,20.0679,64.6121,-11.0353,0
4333.51,1.15749,20.1229,64.7036,-11.2401,0
4333.61,1.15749,20.1766,64.7168,-10.9242,0
4333.71,1.15749,20.2248,64.682,-10.3917,0
4333.81,1.15749,20.2712,67.5994,-10.0624,0
4333.91,1.15749,20.3155,69.0103,-10.3595,0
4334.01,1.15749,20.3321,69.3245,-10.6541,0
4334.11,1.15749,20.3204,69.4292,-9.75662,0
4334.21,1.15749,20.2889,69.3245,-9.49603,0
4334.31,1.15749,20.2503,69.3245,-10.1575,0
4334.41,1.15749,20.212,69.2198,-10.0064,0
4334.51,1.15749,20.1784,69.2198,-10.7443,0
4334.61,1.15749,20.1441,69.1601,-10.9992,0
4334.71,1.15749,20.1088,69.2198,-10.4746,0
4334.81,1.15749,20.0659,69.3245,-10.2662,0
4334.91,1.15749,20.0184,69.3245,-10.5797,0
4335.01,1.15749,19.9564,69.3258,-9.78827,0
4335.11,1.15749,19.9128,69.3451,-10.2655,0
4335.21,1.15749,19.8882,69.4292,-10.2661,0
4335.31,1.15749,19.8715,69.3794,-9.83233,0
4335.41,1.15749,19.8645,69.3245,-9.96502,0
4335.51,1.15749,19.8749,69.4292,-9.25453,0
4335.61,1.15749,19.9132,69.3245,-10.1933,0
4335.71,1.15749,19.9377,69.3245,-9.45325,0
4335.81,1.15749,19.9746,69.3245,-9.5371,0
4335.91,1.15749,20.0266,69.2198,-9.24282,0
4336.01,1.15749,20.0716,69.1652,-8.91607,0
4336.11,1.15749,20.0907,69.141,-8.89451,0
4336.21,1.15749,20.068,69.2198,-8.83039,0
4336.31,1.15749,20.0277,69.2198,-8.79614,0
4336.41,1.15749,19.9539,69.3037,-8.74701,0
4336.51,1.15749,19.8691,69.3545,-9.2688,0
4336.61,1.15749,19.7832,69.3245,-10.4171,0
4336.71,1.15749,19.7061,69.3067,-10.4263,0
4336.81,1.15749,19.6584,69.2198,-10.0466,0
4336.91,1.15823,19.629,69.2198,-9.95651,0
4337.01,1.15823,19.6266,69.3245,-10.5729,0
4337.11,1.15823,19.6462,69.3245,-9.9878,0
4337.21,1.15823,19.6671,69.4112,-10.6413,0
4337.31,1.15823,19.7062,69.389,-11.1071,0
4337.41,1.15823,19.7467,69.3245,-11.0263,0
4337.51,1.15823,19.7906,69.3245,-11.1267,0
4337.61,1.15823,19.8276,69.2914,-11.4782,0
4337.71,1.15823,19.8583,69.2198,-11.391,0
4337.81,1.15823,19.8854,69.2198,-11.5426,0
4337.91,1.15823,19.9099,69.3013,-11.4784,0
4338.01,1.15823,19.9307,69.3245,-12.1162,0
4338.11,1.15823,19.9461,69.3245,-12.6828,0
4338.21,1.15823,19.9574,69.4292,-12.9799,0
4338.31,1.15823,19.9707,69.4292,-13.4541,0
4338.41,1.15823,19.969,69.4292,-13.6658,0
4338.51,1.15823,19.9617,69.4292,-13.1777,0
4338.61,1.15823,19.9613,69.2198,-13.2631,0
4338.71,1.15823,19.95,69.115,-13.031,0
4338.81,1.15823,19.9334,69.172,-12.6342,0
4338.91,1.15823,19.9108,69.2198,-12.5565,0
4339.01,1.15823,19.8838,69.2198,-12.8182,0
4339.11,1.15823,19.8444,69.115,-12.2676,0
4339.21,1.15823,19.7966,69.115,-11.7752,0
4339.31,1.15823,19.7491,69.2178,-12.4247,0
4339.41,1.15823,19.6988,69.2198,-12.3141,0
4339.51,1.15823,19.6526,69.115,-12.4011,0
4339.61,1.15823,19.6138,69.1633,-12.9975,0
4339.71,1.15823,19.575,69.258,-13.3611,0
4339.81,1.15823,19.5463,72.2228,-13.6504,0
4339.91,1.15823,19.5189,73.7227,-13.5491,0
4340.01,1.15823,19.5009,74.0369,-13.1377,0
4340.11,1.15823,19.4771,74.1528,-12.5957,0
4340.21,1.15823,19.4538,74.2463,-12.2886,0
4340.31,1.15823,19.4428,74.1748,-12.6967,0
4340.41,1.15823,19.4468,74.2463,-12.6733,0
4340.51,1.15823,19.4541,74.2463,-12.4057,0
4340.61,1.15823,19.4766,74.2463,-13.0183,0
4340.71,1.15823,19.5294,74.2463,-12.8622,0
4340.81,1.15823,19.5871,74.1416,-12.6245,0
4340.91,1.15823,19.6447,74.1416,-12.5534,0
4341.01,1.15823,19.7098,74.2463,-12.9274,0
4341.11,1.15823,19.7871,74.2463,-13.6835,0
4341.21,1.15823,19.8532,74.2463,-14.2618,0
4341.31,1.15823,19.9,74.2463,-14.3437,0
4341.41,1.15823,19.9362,74.2463,-14.4158,0
4341.51,1.15823,19.9695,74.1655,-14.5267,0
4341.61,1.15823,19.9953,74.1416,-12.8292,0
4341.71,1.15823,20.0343,74.2463,-11.4445,0
4341.81,1.15823,20.0723,74.2463,-10.0923,0
4341.91,1.15823,20.0842,74.2463,-10.2151,0
4342.01,1.15823,20.0686,74.1416,-10.3798,0
4342.11,1.15823,20.0292,74.2463,-10.0178,0
4342.21,1.15823,19.9879,74.2463,-9.83787,0
4342.31,1.15823,19.9526,74.351,-9.79776,0
4342.41,1.15823,19.9133,74.351,-11.6023,0
4342.51,1.15823,19.8924,74.2463,-12.4359,0
4342.61,1.15823,19.8778,74.2857,-12.0016,0
4342.71,1.15823,19.9043,74.2463,-12.712,0
4342.81,1.15823,19.9234,74.2463,-12.4018,0
4342.91,1.15823,19.9233,74.2463,-12.8968,0
4343.01,1.15823,19.9199,74.351,-13.0886,0
4343.11,1.15823,19.9118,74.2901,-13.2666,0
4343.21,1.15823,19.9125,74.3902,-12.6471,0
4343.31,1.15823,19.9285,74.4557,-11.9319,0
4343.41,1.15823,19.9503,74.351,-11.4911,0
4343.51,1.15823,19.9777,74.3286,-11.1579,0
4343.61,1.15823,20.0035,74.351,-11.1043,0
4343.71,1.15823,20.0362,74.2463,-10.8825,0
4343.81,1.15823,20.0634,74.2463,-11.0099,0
4343.91,1.15823,20.0762,74.2224,-11.6837,0
4344.01,1.15823,20.0729,74.1416,-11.8761,0
4344.11,1.15823,20.0568,74.2463,-11.8859,0
4344.21,1.15823,20.039,74.2463,-12.1254,0
4344.31,1.15823,20.0284,74.2463,-11.4186,0
4344.41,1.15823,20.0197,74.1416,-12.0405,0
4344.51,1.15823,20.0123,74.1416,-11.7476,0
4344.61,1.15823,19.9916,74.1416,-10.8761,0
4344.71,1.15823,19.9779,74.1416,-11.3941,0
4344.81,1.15823,19.983,74.0456,-11.1298,0
4344.91,1.15823,19.9769,74.1348,-11.0254,0
4345.01,1.15823,19.9569,74.0369,-10.8263,0
4345.11,1.15823,19.9283,74.1982,-10.0341,0
4345.21,1.15823,19.8836,74.2598,-11.1737,0
4345.31,1.15823,19.8323,74.1416,-10.8078,0
4345.41,1.15823,19.7887,74.2463,-9.83946,0
4345.51,1.15823,19.7654,74.2463,-11.022,0
4345.61,1.15823,19.7634,74.2176,-10.4317,0
4345.71,1.15823,19.7493,74.416,-10.7549,0
4345.81,1.15823,19.7656,77.2728,-10.4997,0
4345.91,1.15823,19.7933,78.7979,-9.16532,0
4346.01,1.15823,19.8399,79.2729,-9.36171,0
4346.11,1.15823,19.9117,79.2729,-8.52419,0
4346.21,1.15823,20.0081,79.2729,-10.2575,0
4346.31,1.15823,20.1017,79.2729,-11.6832,0
4346.41,1.15823,20.1671,79.2729,-13.3545,0
4346.51,1.15823,20.2282,79.1681,-15.8977,0
4346.61,1.15823,20.3068,79.0634,-16.1844,0
4346.71,1.15823,20.3866,79.0634,-17.1392,0
4346.81,1.15823,20.4451,79.1681,-17.6616,0
4346.91,1.15823,20.4443,79.1681,-18.1781,0
4347.01,1.15823,20.3793,79.1681,-17.6955,0
4347.11,1.15823,20.3027,79.1681,-17.6302,0
4347.21,1.15823,20.2314,79.2729,-16.3987,0
4347.31,1.15823,20.1645,79.2729,-16.817,0
4347.41,1.15823,20.0933,79.2543,-15.966,0
4347.51,1.15823,20.0187,79.1681,-16.1511,0
4347.61,1.15823,19.9468,79.338,-15.2556,0
4347.71,1.15823,19.883,79.3197,-14.6384,0
4347.81,1.15823,19.8553,79.2729,-13.7911,0
4347.91,1.15823,19.8515,79.2729,-13.1168,0
4348.01,1.15823,19.8846,79.1681,-14.0783,0
4348.11,1.15823,19.9433,79.178,-14.1589,0
4348.21,1.15823,20.0107,79.1681,-14.0879,0
4348.31,1.15823,20.0913,79.1681,-14.9692,0
4348.41,1.15823,20.1585,79.0634,-15.4314,0
4348.51,1.15823,20.1939,79.0634,-14.8928,0
4348.61,1.15823,20.23,79.1681,-14.2543,0
4348.71,1.15823,20.2501,79.1681,-12.8383,0
4348.81,1.15823,20.2952,79.0664,-12.8545,0
4348.91,1.15823,20.3534,79.0634,-13.1278,0
4349.01,1.15823,20.4146,79.1681,-12.7411,0
4349.11,1.15823,20.4722,79.1681,-13.296,0
4349.21,1.15823,20.4761,79.1681,-14.2403,0
4349.31,1.15823,20.4509,79.211,-14.4253,0
4349.41,1.15823,20.3865,79.1681,-14.7729,0
4349.51,1.15823,20.3526,79.1673,-15.615,0
4349.61,1.15823,20.3507,79.0634,-16.0435,0
4349.71,1.15823,20.3502,79.0634,-15.7528,0
4349.81,1.15823,20.3336,79.0308,-15.4472,0
4349.91,1.15823,20.2982,79.0271,-15.2463,0
4350.01,1.15823,20.2493,78.9587,-14.1666,0
4350.11,1.15823,20.1938,78.9587,-14.3541,0
4350.21,1.15823,20.1219,79.0634,-13.4925,0
4350.31,1.15823,20.0555,79.0634,-14.0152,0
4350.41,1.15823,19.9891,79.0837,-13.8954,0
4350.51,1.15823,19.9189,79.0293,-14.2354,0
4350.61,1.15823,19.8609,78.9587,-14.3196,0
4350.71,1.15823,19.8189,78.9587,-13.9531,0
4350.81,1.15823,19.7614,78.9587,-13.744,0
4350.91,1.15823,19.7201,78.9587,-13.1538,0
4351.01,1.15823,19.6672,78.9587,-12.7131,0
4351.11,1.15823,19.6104,78.9587,-13.1616,0
4351.21,1.15823,19.5527,78.9587,-11.8328,0
4351.31,1.15823,19.5099,78.9159,-11.1778,0
4351.41,1.15823,19.4972,78.9587,-10.9618,0
4351.51,1.15823,19.4777,79.0513,-10.9063,0
4351.61,1.15823,19.4519,79.0634,-10.8737,0
4351.71,1.15823,19.4332,79.05,-10.5272,0
4351.81,1.15823,19.4291,81.7498,-10.0656,0
4351.91,1.15823,19.4421,83.3776,-10.2409,0
4352.01,1.15823,19.4593,83.9251,-11.4291,0
4352.11,1.15823,19.488,84.09,-10.8288,0
4352.21,1.15823,19.515,84.09,-10.3117,0
4352.31,1.15823,19.5745,84.1947,-9.33494,0
4352.41,1.15823,19.677,84.09,-8.4277,0
4352.51,1.15823,19.8053,84.1947,-8.96475,0
4352.61,1.15823,19.9366,84.1947,-10.0068,0
4352.71,1.15823,20.0734,84.1947,-10.9543,0
4352.81,1.15823,20.2185,84.1947,-12.4815,0
4352.91,1.15823,20.3517,84.1947,-13.9143,0
4353.01,1.15823,20.4634,84.1947,-14.175,0
4353.11,1.15823,20.559,84.1947,-14.1977,0
4353.21,1.15823,20.6134,84.09,-13.7916,0
4353.31,1.15823,20.6306,84.1784,-13.6717,0
4353.41,1.15823,20.6306,84.1947,-12.4727,0
4353.51,1.15823,20.5916,84.1947,-13.0333,0
4353.61,1.15823,20.5454,84.2542,-13.0847,0
4353.71,1.15823,20.5071,84.1947,-12.5691,0
4353.81,1.15823,20.4778,84.09,-13.4952,0
4353.91,1.15823,20.4527,84.2975,-13.2951,0
4354.01,1.15823,20.4214,84.2994,-13.8409,0
4354.11,1.15823,20.4162,84.2994,-13.7428,0
4354.21,1.15823,20.4227,84.1557,-12.9987,0
4354.31,1.15823,20.4387,84.09,-13.7103,0
4354.41,1.15823,20.4655,84.1947,-12.9524,0
4354.51,1.15823,20.4704,84.1947,-11.8808,0
4354.61,1.15823,20.4694,84.1947,-12.2953,0
4354.71,1.15823,20.4844,84.1947,-13.0398,0
4354.81,1.15823,20.5249,84.1477,-13.6775,0
4354.91,1.15896,20.5565,84.1327,-13.9313,0
4355.01,1.15896,20.5741,84.1947,-14.3549,0
4355.11,1.15896,20.5864,84.09,-13.9342,0
4355.21,1.15896,20.5891,84.09,-13.9607,0
4355.31,1.15896,20.5804,84.1947,-13.9268,0
4355.41,1.15896,20.5266,84.09,-14.0205,0
4355.51,1.15896,20.4525,84.1947,-13.8065,0
4355.61,1.15896,20.3885,84.09,-13.8635,0
4355.71,1.15896,20.3342,84.0466,-14.1694,0
4355.81,1.15896,20.2811,83.9852,-13.9045,0
4355.91,1.15896,20.222,83.9852,-14.2857,0
4356.01,1.15896,20.1662,84.09,-14.1789,0
4356.11,1.15896,20.1204,83.9852,-13.769,0
4356.21,1.15896,20.0851,83.9627,-13.5325,0
4356.31,1.15896,20.059,83.9852,-13.6937,0
4356.41,1.15896,20.0342,83.9267,-13.2607,0
4356.51,1.15896,20.006,83.9852,-12.7287,0
4356.61,1.15896,19.9875,83.9852,-13.6762,0
4356.71,1.15896,19.9688,84.09,-10.6082,0
4356.81,1.15896,19.9536,84.1947,-10.8188,0
4356.91,1.15896,19.9587,84.1947,-11.5261,0
4357.01,1.15896,19.9572,84.09,-11.6885,0
4357.11,1.15896,19.9608,84.2512,-10.8461,0
4357.21,1.15896,19.9831,84.1947,-11.4946,0
4357.31,1.15896,20.0483,84.09,-12.9323,0
4357.41,1.15896,20.1392,84.0884,-13.4078,0
4357.51,1.15896,20.2106,84.09,-13.2266,0
4357.61,1.15896,20.2437,84.09,-15.347,0
4357.71,1.15896,20.2704,84.2547,-14.2107,0
4357.81,1.15896,20.3092,87.1174,-13.9819,0
4357.91,1.15896,20.3206,88.5583,-13.2731,0
4358.01,1.15896,20.2987,89.1165,-13.0588,0
4358.11,1.15896,20.2684,89.1165,-12.2953,0
4358.21,1.15896,20.2512,89.0208,-12.5254,0
4358.31,1.15896,20.2614,89.0118,-12.9633,0
4358.41,1.15896,20.2846,89.0118,-13.3971,0
4358.51,1.15896,20.3085,89.0118,-13.9717,0
4358.61,1.15896,20.3067,88.951,-13.369,0
4358.71,1.15896,20.2873,89.0118,-13.4861,0
4358.81,1.15896,20.2754,89.1165,-13.6186,0
4358.91,1.15896,20.2644,89.1165,-13.3148,0
4359.01,1.15896,20.2504,89.1165,-12.5561,0
4359.11,1.15896,20.2416,89.0118,-11.9559,0
4359.21,1.15896,20.2224,89.0594,-10.3948,0
4359.31,1.15896,20.2059,89.1165,-9.99992,0
4359.41,1.15896,20.184,89.2212,-9.55281,0
4359.51,1.15896,20.1395,89.3197,-9.22165,0
4359.61,1.15896,20.149,89.326,-8.79202,0
4359.71,1.15896,20.2059,89.326,-9.30445,0
4359.81,1.15896,20.3068,89.326,-9.58501,0
4359.91,1.15896,20.4216,89.2212,-9.99031,0
4360.01,1.15896,20.5387,89.2212,-10.6672,0
4360.11,1.15896,20.6511,89.2428,-11.0931,0
4360.21,1.15896,20.7415,89.326,-10.0766,0
4360.31,1.15896,20.7907,89.3224,-11.3593,0
4360.41,1.15896,20.8156,89.326,-10.4882,0
4360.51,1.15896,20.8154,89.3837,-9.00278,0
4360.61,1.15896,20.7999,89.326,-8.04848,0
4360.71,1.15896,20.773,89.326,-8.20689,0
4360.81,1.15896,20.7538,89.326,-8.90057,0
4360.91,1.15896,20.7258,89.326,-10.4892,0
4361.01,1.15896,20.6859,89.326,-11.3004,0
4361.11,1.15896,20.6736,89.326,-11.4864,0
4361.21,1.15896,20.6845,89.326,-11.0542,0
4361.31,1.15896,20.7003,89.326,-10.8336,0
4361.41,1.15896,20.7267,89.326,-11.026,0
4361.51,1.15896,20.7361,89.326,-10.5636,0
4361.61,1.15896,20.7421,89.326,-10.0834,0
4361.71,1.15896,20.7386,89.2212,-9.96951,0
4361.81,1.15896,20.7232,89.2761,-9.81475,0
4361.91,1.15896,20.7267,89.2862,-9.88457,0
4362.01,1.15896,20.7055,89.2384,-9.64861,0
4362.11,1.15896,20.6801,89.326,-8.21056,0
